name,company_name,m2,gross_max_power,lon,lat,Punktgeometrie (als WKT)
Malta 2,Continent 8 Technologies,,,14.483052825842265,35.88948293218477,POINT (14.483052825842265 35.88948293218477)
Calgary 3,Q9,6300,,-113.95717580000002,50.9761768,POINT (-113.95717580000002 50.9761768)
Querétaro 1,KIO Networks,,,-100.25608929999999,20.5670994,POINT (-100.25608929999999 20.5670994)
Santa Fe 3,KIO Networks,,,-99.22556250000002,19.3863928,POINT (-99.22556250000002 19.3863928)
TAT14 South CLS,TAT-14 Cable System,,,-74.32882440000003,39.6151778,POINT (-74.32882440000003 39.6151778)
Barcelona 1,bitNAP,,,2.1297789000000193,41.3486203,POINT (2.1297789000000193 41.3486203)
Cologne,NetCologne GmbH,2500,,6.889458300000001,50.9446027,POINT (6.889458300000001 50.9446027)
Copenhagen (Ejby),Telia Carrier,,,12.418811000000005,55.69876000000001,POINT (12.418811000000005 55.69876000000001)
Copenhagen (Metrovej),Telia Carrier,,,12.577379800000017,55.6231063,POINT (12.577379800000017 55.6231063)
Buenos Aires (Avenida Congreso),Telecom Argentina S.A.,,,-58.475442699999974,-34.5622721,POINT (-58.475442699999974 -34.5622721)
Buenos Aires (Colectora Este Panamericana),Telecom Argentina S.A.,,,-58.664522199999965,-34.4745607,POINT (-58.664522199999965 -34.4745607)
Al-Waab,Ooredoo Global Services (OGS),,,51.46783941861577,25.26700659773693,POINT (51.46783941861577 25.26700659773693)
Dresden,Telia Carrier,,,13.68751999999995,51.07297,POINT (13.68751999999995 51.07297)
